city_name,temperature,atmospheric_pressure,humidity,wind_speed,clouds,precipitation,current_luminosity,sunrise,sunset,creation_date
Braga,8,1019,93,1,12,0,DARK,"2019-01-15 07:57:45.000000","2019-01-15 17:29:12.000000","2019-01-15 19:05:00.000000"
Braga,9,1020,93,1,20,0,DARK,"2019-01-15 07:57:44.000000","2019-01-15 17:29:15.000000","2019-01-15 20:04:59.000000"
Braga,10,1020,87,2,75,0,DARK,"2019-01-15 07:57:43.000000","2019-01-15 17:29:18.000000","2019-01-15 21:04:58.000000"
Braga,9,1020,93,3,75,0,DARK,"2019-01-15 07:57:42.000000","2019-01-15 17:29:21.000000","2019-01-15 22:04:58.000000"
Braga,10,1020,93,4,75,0,DARK,"2019-01-15 07:57:40.000000","2019-01-15 17:29:24.000000","2019-01-15 23:04:58.000000"
Braga,10,1020,87,4,75,0,DARK,"2019-01-16 07:57:39.000000","2019-01-16 17:29:26.000000","2019-01-16 00:04:59.000000"
Braga,10,1020,87,3,75,0,DARK,"2019-01-16 07:57:38.000000","2019-01-16 17:29:29.000000","2019-01-16 01:04:58.000000"
Braga,10,1019,87,3,75,0,DARK,"2019-01-16 07:57:37.000000","2019-01-16 17:29:32.000000","2019-01-16 02:04:58.000000"
Braga,9,1019,93,4,75,0,DARK,"2019-01-16 07:57:36.000000","2019-01-16 17:29:35.000000","2019-01-16 03:04:58.000000"
Braga,9,1019,87,3,75,0,DARK,"2019-01-16 07:57:35.000000","2019-01-16 17:29:38.000000","2019-01-16 04:04:58.000000"
Braga,9,1018,87,3,75,0,DARK,"2019-01-16 07:57:32.000000","2019-01-16 17:29:44.000000","2019-01-16 06:04:59.000000"
Braga,10,1019,93,2,75,0,LIGHT,"2019-01-16 07:57:25.000000","2019-01-16 17:30:01.000000","2019-01-16 12:04:58.000000"
Braga,11,1018,87,2,75,0,LIGHT,"2019-01-16 07:57:24.000000","2019-01-16 17:30:04.000000","2019-01-16 13:05:00.000000"
Braga,11,1018,87,2,75,0,LIGHT,"2019-01-16 07:57:23.000000","2019-01-16 17:30:07.000000","2019-01-16 14:04:59.000000"
Braga,11,1018,93,3,75,0,LIGHT,"2019-01-16 07:57:22.000000","2019-01-16 17:30:10.000000","2019-01-16 15:05:00.000000"
Braga,11,1018,93,2,75,0,LIGHT,"2019-01-16 07:57:20.000000","2019-01-16 17:30:13.000000","2019-01-16 16:04:59.000000"
Braga,11,1018,93,1,75,0,LOW_LIGHT,"2019-01-16 07:57:19.000000","2019-01-16 17:30:16.000000","2019-01-16 17:04:59.000000"
Braga,11,1018,100,1,75,0,DARK,"2019-01-16 07:57:18.000000","2019-01-16 17:30:19.000000","2019-01-16 18:04:59.000000"
Braga,10,1019,100,2,75,0,DARK,"2019-01-16 07:57:17.000000","2019-01-16 17:30:22.000000","2019-01-16 19:04:59.000000"
Braga,10,1019,100,2,75,0,DARK,"2019-01-16 07:57:15.000000","2019-01-16 17:30:25.000000","2019-01-16 20:04:58.000000"
Braga,9,1019,100,0,40,0,DARK,"2019-01-16 07:57:14.000000","2019-01-16 17:30:27.000000","2019-01-16 21:04:59.000000"
Braga,7,1020,100,0,40,0,DARK,"2019-01-16 07:57:13.000000","2019-01-16 17:30:30.000000","2019-01-16 22:04:58.000000"
Braga,8,1020,100,1,40,0,DARK,"2019-01-16 07:57:12.000000","2019-01-16 17:30:33.000000","2019-01-16 23:04:58.000000"
Braga,7,1020,100,1,75,0,DARK,"2019-01-17 07:57:11.000000","2019-01-17 17:30:36.000000","2019-01-17 00:04:59.000000"
Braga,6,1020,100,1,75,0,DARK,"2019-01-17 07:57:09.000000","2019-01-17 17:30:39.000000","2019-01-17 01:04:58.000000"
Braga,7,1020,100,1,40,0,DARK,"2019-01-17 07:57:08.000000","2019-01-17 17:30:42.000000","2019-01-17 02:04:58.000000"
Braga,7,1020,100,1,75,0,DARK,"2019-01-17 07:57:07.000000","2019-01-17 17:30:45.000000","2019-01-17 03:04:58.000000"
Braga,6,1020,100,1,40,0,DARK,"2019-01-17 07:57:06.000000","2019-01-17 17:30:48.000000","2019-01-17 04:04:59.000000"
Braga,7,1020,100,0,40,0,DARK,"2019-01-17 07:57:04.000000","2019-01-17 17:30:51.000000","2019-01-17 05:04:58.000000"
Braga,4,1020,100,1,20,0,DARK,"2019-01-17 07:57:03.000000","2019-01-17 17:30:54.000000","2019-01-17 06:05:02.000000"
Braga,4,1021,100,2,20,0,DARK,"2019-01-17 07:57:02.000000","2019-01-17 17:30:57.000000","2019-01-17 07:04:59.000000"
Braga,5,1021,100,2,0,0,LOW_LIGHT,"2019-01-17 07:57:00.000000","2019-01-17 17:31:00.000000","2019-01-17 08:04:59.000000"
Braga,6,1021,100,2,0,0,LIGHT,"2019-01-17 07:56:59.000000","2019-01-17 17:31:03.000000","2019-01-17 09:04:59.000000"
Braga,8,1022,87,3,0,0,LIGHT,"2019-01-17 07:56:58.000000","2019-01-17 17:31:06.000000","2019-01-17 10:04:58.000000"
Braga,9,1023,81,3,0,0,LIGHT,"2019-01-17 07:56:57.000000","2019-01-17 17:31:09.000000","2019-01-17 11:04:58.000000"
Braga,11,1022,71,3,0,0,LIGHT,"2019-01-17 07:56:55.000000","2019-01-17 17:31:11.000000","2019-01-17 12:04:58.000000"
Braga,12,1022,62,4,20,0,LIGHT,"2019-01-17 07:56:54.000000","2019-01-17 17:31:14.000000","2019-01-17 13:05:01.000000"
Braga,12,1021,58,6,20,0,LIGHT,"2019-01-17 07:56:53.000000","2019-01-17 17:31:17.000000","2019-01-17 14:04:58.000000"
Braga,13,1021,54,5,20,0,LIGHT,"2019-01-17 07:56:51.000000","2019-01-17 17:31:20.000000","2019-01-17 15:04:59.000000"
Braga,13,1021,54,4,20,0,LIGHT,"2019-01-17 07:56:50.000000","2019-01-17 17:31:23.000000","2019-01-17 16:04:58.000000"
Braga,12,1021,58,4,20,0,LOW_LIGHT,"2019-01-17 07:56:49.000000","2019-01-17 17:31:26.000000","2019-01-17 17:04:58.000000"
Braga,11,1021,71,4,20,0,DARK,"2019-01-17 07:56:48.000000","2019-01-17 17:31:29.000000","2019-01-17 18:04:59.000000"
Braga,8,1022,87,2,0,0,DARK,"2019-01-17 07:56:46.000000","2019-01-17 17:31:32.000000","2019-01-17 19:04:59.000000"
Braga,8,1022,81,2,0,0,DARK,"2019-01-17 07:56:45.000000","2019-01-17 17:31:35.000000","2019-01-17 20:04:59.000000"
Braga,7,1022,81,3,0,0,DARK,"2019-01-17 07:56:44.000000","2019-01-17 17:31:38.000000","2019-01-17 21:04:59.000000"
Braga,6,1022,87,2,0,0,DARK,"2019-01-17 07:56:42.000000","2019-01-17 17:31:41.000000","2019-01-17 22:04:58.000000"
Braga,6,1023,87,2,0,0,DARK,"2019-01-17 07:56:41.000000","2019-01-17 17:31:44.000000","2019-01-17 23:04:58.000000"
Braga,4,1023,93,1,0,0,DARK,"2019-01-18 07:56:40.000000","2019-01-18 17:31:47.000000","2019-01-18 00:04:59.000000"
Braga,4,1023,93,0,0,0,DARK,"2019-01-18 07:56:38.000000","2019-01-18 17:31:50.000000","2019-01-18 01:04:58.000000"
Braga,4,1022,93,1,0,0,DARK,"2019-01-18 07:56:37.000000","2019-01-18 17:31:53.000000","2019-01-18 02:04:58.000000"
Braga,3,1022,100,1,0,0,DARK,"2019-01-18 07:56:36.000000","2019-01-18 17:31:56.000000","2019-01-18 03:04:58.000000"
Braga,4,1022,93,0,0,0,DARK,"2019-01-18 07:56:34.000000","2019-01-18 17:31:59.000000","2019-01-18 04:04:58.000000"
Braga,4,1021,93,1,0,0,DARK,"2019-01-18 07:56:33.000000","2019-01-18 17:32:02.000000","2019-01-18 05:04:58.000000"
Braga,4,1021,86,0,0,0,DARK,"2019-01-18 07:56:32.000000","2019-01-18 17:32:05.000000","2019-01-18 06:04:58.000000"
Braga,4,1021,86,4,0,0,LOW_LIGHT,"2019-01-18 07:56:29.000000","2019-01-18 17:32:11.000000","2019-01-18 08:04:58.000000"
Braga,4,1021,86,3,20,0,LIGHT,"2019-01-18 07:56:27.000000","2019-01-18 17:32:14.000000","2019-01-18 09:04:59.000000"
Braga,5,1022,86,4,75,0,LIGHT,"2019-01-18 07:56:26.000000","2019-01-18 17:32:17.000000","2019-01-18 10:04:58.000000"
Braga,6,1022,81,4,40,0,LIGHT,"2019-01-18 07:56:25.000000","2019-01-18 17:32:19.000000","2019-01-18 11:04:59.000000"
Braga,6,1022,87,3,90,0,LIGHT,"2019-01-18 07:56:23.000000","2019-01-18 17:32:22.000000","2019-01-18 12:04:58.000000"
Braga,7,1021,87,3,75,0,LIGHT,"2019-01-18 07:56:22.000000","2019-01-18 17:32:25.000000","2019-01-18 13:04:58.000000"
Braga,7,1020,93,4,75,0,LIGHT,"2019-01-18 07:56:21.000000","2019-01-18 17:32:28.000000","2019-01-18 14:04:58.000000"
Braga,8,1020,93,4,90,0,LIGHT,"2019-01-18 07:56:19.000000","2019-01-18 17:32:31.000000","2019-01-18 15:05:02.000000"
Braga,8,1019,93,3,90,0,LIGHT,"2019-01-18 07:56:18.000000","2019-01-18 17:32:34.000000","2019-01-18 16:05:02.000000"
Braga,8,1019,93,4,90,0,LOW_LIGHT,"2019-01-18 07:56:16.000000","2019-01-18 17:32:37.000000","2019-01-18 17:05:02.000000"
Braga,8,1018,93,3,40,0,DARK,"2019-01-18 07:56:15.000000","2019-01-18 17:32:40.000000","2019-01-18 18:04:58.000000"
Braga,8,1018,93,2,75,0,DARK,"2019-01-18 07:56:14.000000","2019-01-18 17:32:43.000000","2019-01-18 19:04:58.000000"
Braga,8,1018,93,3,75,0,DARK,"2019-01-18 07:56:12.000000","2019-01-18 17:32:46.000000","2019-01-18 20:05:03.000000"
Braga,8,1019,93,1,75,0,DARK,"2019-01-18 07:56:09.000000","2019-01-18 17:32:52.000000","2019-01-18 22:04:58.000000"
Braga,7,1019,93,1,75,0,DARK,"2019-01-18 07:56:08.000000","2019-01-18 17:32:55.000000","2019-01-18 23:04:59.000000"
Braga,8,1020,93,1,75,0,DARK,"2019-01-19 07:56:07.000000","2019-01-19 17:32:58.000000","2019-01-19 00:04:59.000000"
Braga,7,1018,93,3,20,0,DARK,"2019-01-19 07:56:04.000000","2019-01-19 17:33:04.000000","2019-01-19 02:04:58.000000"
Braga,7,1018,93,2,92,0,DARK,"2019-01-19 07:56:02.000000","2019-01-19 17:33:07.000000","2019-01-19 03:04:58.000000"
Braga,8,1017,87,4,92,0,DARK,"2019-01-19 07:56:01.000000","2019-01-19 17:33:10.000000","2019-01-19 04:04:59.000000"
Braga,7,1017,93,4,40,0,DARK,"2019-01-19 07:55:59.000000","2019-01-19 17:33:13.000000","2019-01-19 05:04:58.000000"
Braga,8,1016,93,3,40,0,DARK,"2019-01-19 07:55:58.000000","2019-01-19 17:33:16.000000","2019-01-19 06:04:59.000000"
Braga,8,1016,100,4,75,0,DARK,"2019-01-19 07:55:56.000000","2019-01-19 17:33:19.000000","2019-01-19 07:04:59.000000"
Braga,9,1015,93,6,75,0,LOW_LIGHT,"2019-01-19 07:55:55.000000","2019-01-19 17:33:22.000000","2019-01-19 08:05:00.000000"
Braga,9,1015,100,6,75,0,LIGHT,"2019-01-19 07:55:54.000000","2019-01-19 17:33:25.000000","2019-01-19 09:05:00.000000"
Braga,9,1014,100,6,90,0,LIGHT,"2019-01-19 07:55:52.000000","2019-01-19 17:33:28.000000","2019-01-19 10:05:00.000000"
Braga,10,1014,100,7,90,0,LIGHT,"2019-01-19 07:55:51.000000","2019-01-19 17:33:31.000000","2019-01-19 11:05:00.000000"
Braga,12,1013,100,4,90,0,LIGHT,"2019-01-19 07:55:49.000000","2019-01-19 17:33:34.000000","2019-01-19 12:05:00.000000"
Braga,13,1011,100,3,90,0,LIGHT,"2019-01-19 07:55:48.000000","2019-01-19 17:33:37.000000","2019-01-19 13:05:00.000000"
Braga,13,1010,100,5,75,0,LIGHT,"2019-01-19 07:55:46.000000","2019-01-19 17:33:40.000000","2019-01-19 14:05:00.000000"
Braga,14,1009,93,4,90,0,LIGHT,"2019-01-19 07:55:45.000000","2019-01-19 17:33:43.000000","2019-01-19 15:04:59.000000"
Braga,14,1009,93,4,75,0,LIGHT,"2019-01-19 07:55:43.000000","2019-01-19 17:33:46.000000","2019-01-19 16:05:03.000000"
Braga,13,1008,100,3,75,0,LOW_LIGHT,"2019-01-19 07:55:42.000000","2019-01-19 17:33:49.000000","2019-01-19 17:04:59.000000"
Braga,13,1008,100,3,90,0,DARK,"2019-01-19 07:55:40.000000","2019-01-19 17:33:52.000000","2019-01-19 18:04:58.000000"
Braga,13,1008,100,4,90,0,DARK,"2019-01-19 07:55:39.000000","2019-01-19 17:33:55.000000","2019-01-19 19:04:58.000000"
Braga,13,1009,100,3,90,0,DARK,"2019-01-19 07:55:37.000000","2019-01-19 17:33:58.000000","2019-01-19 20:05:03.000000"
Braga,13,1009,93,3,90,0,DARK,"2019-01-19 07:55:36.000000","2019-01-19 17:34:01.000000","2019-01-19 21:05:02.000000"
Braga,12,1009,100,5,75,0,DARK,"2019-01-19 07:55:34.000000","2019-01-19 17:34:04.000000","2019-01-19 22:05:02.000000"
Braga,12,1010,87,6,40,0,DARK,"2019-01-19 07:55:33.000000","2019-01-19 17:34:07.000000","2019-01-19 23:04:58.000000"
Braga,11,1013,81,7,40,0,DARK,"2019-01-20 07:55:30.000000","2019-01-20 17:34:13.000000","2019-01-20 01:04:58.000000"
Braga,11,1014,76,6,40,0,DARK,"2019-01-20 07:55:28.000000","2019-01-20 17:34:16.000000","2019-01-20 02:04:59.000000"
Braga,11,1015,76,5,40,0,DARK,"2019-01-20 07:55:27.000000","2019-01-20 17:34:19.000000","2019-01-20 03:04:58.000000"
Braga,10,1016,81,4,40,0,DARK,"2019-01-20 07:55:25.000000","2019-01-20 17:34:22.000000","2019-01-20 04:05:03.000000"
Braga,9,1016,87,4,40,0,DARK,"2019-01-20 07:55:24.000000","2019-01-20 17:34:25.000000","2019-01-20 05:04:59.000000"
Braga,9,1017,81,4,40,0,DARK,"2019-01-20 07:55:22.000000","2019-01-20 17:34:28.000000","2019-01-20 06:04:58.000000"
Braga,9,1017,81,5,20,0,DARK,"2019-01-20 07:55:21.000000","2019-01-20 17:34:31.000000","2019-01-20 07:04:58.000000"
Braga,6,1018,93,3,20,0,LOW_LIGHT,"2019-01-20 07:55:19.000000","2019-01-20 17:34:34.000000","2019-01-20 08:04:59.000000"
Braga,7,1019,87,2,20,0,LIGHT,"2019-01-20 07:55:18.000000","2019-01-20 17:34:37.000000","2019-01-20 09:04:58.000000"
Braga,9,1020,81,3,20,0,LIGHT,"2019-01-20 07:55:16.000000","2019-01-20 17:34:40.000000","2019-01-20 10:04:58.000000"
Braga,11,1021,76,4,20,0,LIGHT,"2019-01-20 07:55:15.000000","2019-01-20 17:34:43.000000","2019-01-20 11:04:58.000000"
Braga,12,1021,71,5,20,0,LIGHT,"2019-01-20 07:55:13.000000","2019-01-20 17:34:46.000000","2019-01-20 12:04:58.000000"
Braga,13,1021,66,5,40,0,LIGHT,"2019-01-20 07:55:11.000000","2019-01-20 17:34:49.000000","2019-01-20 13:04:58.000000"
Braga,13,1020,71,4,40,0,LIGHT,"2019-01-20 07:55:10.000000","2019-01-20 17:34:52.000000","2019-01-20 14:04:59.000000"
Braga,13,1020,71,6,75,0,LIGHT,"2019-01-20 07:55:08.000000","2019-01-20 17:34:56.000000","2019-01-20 15:04:58.000000"
Braga,13,1020,76,8,75,0,LIGHT,"2019-01-20 07:55:07.000000","2019-01-20 17:34:59.000000","2019-01-20 16:04:58.000000"
Braga,13,1021,76,7,40,0,LIGHT,"2019-01-20 07:55:05.000000","2019-01-20 17:35:02.000000","2019-01-20 17:04:59.000000"
Braga,10,1021,87,3,20,0,DARK,"2019-01-20 07:55:04.000000","2019-01-20 17:35:05.000000","2019-01-20 18:04:59.000000"
Braga,10,1021,87,4,20,0,DARK,"2019-01-20 07:55:02.000000","2019-01-20 17:35:08.000000","2019-01-20 19:05:04.000000"
Braga,10,1022,81,3,20,0,DARK,"2019-01-20 07:55:00.000000","2019-01-20 17:35:11.000000","2019-01-20 20:05:01.000000"
Braga,8,1023,87,2,0,0,DARK,"2019-01-20 07:54:59.000000","2019-01-20 17:35:14.000000","2019-01-20 21:04:58.000000"
Braga,8,1023,87,3,0,0,DARK,"2019-01-20 07:54:57.000000","2019-01-20 17:35:17.000000","2019-01-20 22:04:58.000000"
Braga,7,1023,87,3,0,0,DARK,"2019-01-20 07:54:56.000000","2019-01-20 17:35:20.000000","2019-01-20 23:04:58.000000"
Braga,7,1024,87,3,0,0,DARK,"2019-01-21 07:54:54.000000","2019-01-21 17:35:23.000000","2019-01-21 00:04:58.000000"
Braga,6,1024,93,2,0,0,DARK,"2019-01-21 07:54:52.000000","2019-01-21 17:35:26.000000","2019-01-21 01:04:58.000000"
Braga,6,1024,93,2,0,0,DARK,"2019-01-21 07:54:51.000000","2019-01-21 17:35:29.000000","2019-01-21 02:04:58.000000"
Braga,6,1024,93,1,0,0,DARK,"2019-01-21 07:54:49.000000","2019-01-21 17:35:32.000000","2019-01-21 03:04:58.000000"
Braga,5,1024,93,2,0,0,DARK,"2019-01-21 07:54:48.000000","2019-01-21 17:35:35.000000","2019-01-21 04:04:59.000000"
Braga,6,1024,93,4,0,0,DARK,"2019-01-21 07:54:46.000000","2019-01-21 17:35:38.000000","2019-01-21 05:04:58.000000"
Braga,5,1024,100,2,0,0,DARK,"2019-01-21 07:54:44.000000","2019-01-21 17:35:41.000000","2019-01-21 06:04:59.000000"
Braga,6,1024,87,3,0,0,DARK,"2019-01-21 07:54:43.000000","2019-01-21 17:35:44.000000","2019-01-21 07:04:59.000000"
Braga,5,1024,93,1,0,0,LOW_LIGHT,"2019-01-21 07:54:41.000000","2019-01-21 17:35:47.000000","2019-01-21 08:04:58.000000"
Braga,3,1025,100,2,0,0,LIGHT,"2019-01-21 07:54:40.000000","2019-01-21 17:35:50.000000","2019-01-21 09:04:58.000000"
Braga,6,1025,100,2,0,0,LIGHT,"2019-01-21 07:54:38.000000","2019-01-21 17:35:53.000000","2019-01-21 10:04:58.000000"
Braga,9,1026,81,4,0,0,LIGHT,"2019-01-21 07:54:36.000000","2019-01-21 17:35:56.000000","2019-01-21 11:04:58.000000"
Braga,11,1026,71,4,0,0,LIGHT,"2019-01-21 07:54:35.000000","2019-01-21 17:35:59.000000","2019-01-21 12:04:59.000000"
Braga,12,1025,66,3,0,0,LIGHT,"2019-01-21 07:54:33.000000","2019-01-21 17:36:02.000000","2019-01-21 13:05:00.000000"
Braga,13,1025,58,4,0,0,LIGHT,"2019-01-21 07:54:31.000000","2019-01-21 17:36:05.000000","2019-01-21 14:05:00.000000"
Braga,14,1024,54,3,20,0,LIGHT,"2019-01-21 07:54:30.000000","2019-01-21 17:36:08.000000","2019-01-21 15:05:05.000000"
Braga,13,1024,66,5,20,0,LIGHT,"2019-01-21 07:54:28.000000","2019-01-21 17:36:12.000000","2019-01-21 16:04:58.000000"
Braga,12,1024,71,4,0,0,LIGHT,"2019-01-21 07:54:26.000000","2019-01-21 17:36:15.000000","2019-01-21 17:04:58.000000"
Braga,11,1024,76,4,0,0,DARK,"2019-01-21 07:54:25.000000","2019-01-21 17:36:18.000000","2019-01-21 18:04:58.000000"
Braga,10,1024,81,3,0,0,DARK,"2019-01-21 07:54:23.000000","2019-01-21 17:36:21.000000","2019-01-21 19:04:58.000000"
Braga,9,1025,81,3,0,0,DARK,"2019-01-21 07:54:21.000000","2019-01-21 17:36:24.000000","2019-01-21 20:04:58.000000"
Braga,8,1025,87,3,0,0,DARK,"2019-01-21 07:54:20.000000","2019-01-21 17:36:27.000000","2019-01-21 21:04:58.000000"
Braga,8,1024,87,2,0,0,DARK,"2019-01-21 07:54:18.000000","2019-01-21 17:36:30.000000","2019-01-21 22:04:58.000000"
Braga,6,1025,93,1,0,0,DARK,"2019-01-21 07:54:16.000000","2019-01-21 17:36:33.000000","2019-01-21 23:04:58.000000"
Braga,6,1025,93,1,0,0,DARK,"2019-01-22 07:54:15.000000","2019-01-22 17:36:36.000000","2019-01-22 00:04:58.000000"
Braga,6,1025,100,1,40,0,DARK,"2019-01-22 07:54:13.000000","2019-01-22 17:36:39.000000","2019-01-22 01:04:59.000000"
Braga,6,1024,93,1,40,0,DARK,"2019-01-22 07:54:11.000000","2019-01-22 17:36:42.000000","2019-01-22 02:04:58.000000"
Braga,7,1024,93,0,75,0,DARK,"2019-01-22 07:54:10.000000","2019-01-22 17:36:45.000000","2019-01-22 03:04:58.000000"
Braga,7,1023,93,1,75,0,DARK,"2019-01-22 07:54:08.000000","2019-01-22 17:36:48.000000","2019-01-22 04:04:59.000000"
Braga,7,1023,93,0,75,0,DARK,"2019-01-22 07:54:06.000000","2019-01-22 17:36:51.000000","2019-01-22 05:04:58.000000"
Braga,7,1023,93,1,75,0,DARK,"2019-01-22 07:54:04.000000","2019-01-22 17:36:54.000000","2019-01-22 06:04:58.000000"
Braga,7,1023,93,2,75,0,DARK,"2019-01-22 07:54:03.000000","2019-01-22 17:36:57.000000","2019-01-22 07:04:58.000000"
Braga,8,1023,93,2,75,0,LOW_LIGHT,"2019-01-22 07:54:01.000000","2019-01-22 17:37:00.000000","2019-01-22 08:04:58.000000"
Braga,9,1023,93,3,75,0,LIGHT,"2019-01-22 07:53:59.000000","2019-01-22 17:37:04.000000","2019-01-22 09:04:58.000000"
Braga,10,1023,93,1,75,0,LIGHT,"2019-01-22 07:53:58.000000","2019-01-22 17:37:07.000000","2019-01-22 10:04:59.000000"
Braga,11,1023,93,3,75,0,LIGHT,"2019-01-22 07:53:56.000000","2019-01-22 17:37:10.000000","2019-01-22 11:04:58.000000"
Braga,11,1023,93,2,75,0,LIGHT,"2019-01-22 07:53:54.000000","2019-01-22 17:37:13.000000","2019-01-22 12:04:58.000000"
Braga,12,1021,93,3,75,0,LIGHT,"2019-01-22 07:53:52.000000","2019-01-22 17:37:16.000000","2019-01-22 13:04:58.000000"
Braga,12,1020,100,5,75,0,LIGHT,"2019-01-22 07:53:51.000000","2019-01-22 17:37:19.000000","2019-01-22 14:04:58.000000"
Braga,12,1019,87,9,75,0,LIGHT,"2019-01-22 07:53:49.000000","2019-01-22 17:37:22.000000","2019-01-22 15:05:00.000000"
Braga,12,1019,76,7,40,0,LIGHT,"2019-01-22 07:53:47.000000","2019-01-22 17:37:25.000000","2019-01-22 16:04:59.000000"
Braga,12,1019,76,7,40,0,LIGHT,"2019-01-22 07:53:46.000000","2019-01-22 17:37:28.000000","2019-01-22 17:04:58.000000"
Braga,11,1020,76,7,40,0,DARK,"2019-01-22 07:53:44.000000","2019-01-22 17:37:31.000000","2019-01-22 18:04:58.000000"
Braga,11,1020,81,4,75,0,DARK,"2019-01-22 07:53:42.000000","2019-01-22 17:37:34.000000","2019-01-22 19:04:58.000000"
Braga,11,1020,87,6,75,0,DARK,"2019-01-22 07:53:40.000000","2019-01-22 17:37:37.000000","2019-01-22 20:04:59.000000"
Braga,11,1020,81,4,75,0,DARK,"2019-01-22 07:53:39.000000","2019-01-22 17:37:40.000000","2019-01-22 21:04:58.000000"
Braga,11,1020,87,6,75,0,DARK,"2019-01-22 07:53:37.000000","2019-01-22 17:37:43.000000","2019-01-22 22:04:58.000000"
Braga,11,1020,87,5,75,0,DARK,"2019-01-22 07:53:35.000000","2019-01-22 17:37:47.000000","2019-01-22 23:04:58.000000"
Braga,11,1019,93,7,90,0,DARK,"2019-01-23 07:53:33.000000","2019-01-23 17:37:50.000000","2019-01-23 00:04:58.000000"
Braga,12,1019,87,6,75,0,DARK,"2019-01-23 07:53:31.000000","2019-01-23 17:37:53.000000","2019-01-23 01:04:58.000000"
Braga,11,1018,93,6,90,0,DARK,"2019-01-23 07:53:30.000000","2019-01-23 17:37:56.000000","2019-01-23 02:04:58.000000"
Braga,12,1018,87,7,75,0,DARK,"2019-01-23 07:53:28.000000","2019-01-23 17:37:59.000000","2019-01-23 03:04:58.000000"
Braga,12,1018,76,9,75,0,DARK,"2019-01-23 07:53:26.000000","2019-01-23 17:38:02.000000","2019-01-23 04:04:58.000000"
Braga,11,1018,93,9,90,0,DARK,"2019-01-23 07:53:24.000000","2019-01-23 17:38:05.000000","2019-01-23 05:04:58.000000"
Braga,13,1017,76,8,75,0,DARK,"2019-01-23 07:53:23.000000","2019-01-23 17:38:08.000000","2019-01-23 06:04:58.000000"
Braga,13,1017,82,8,75,0,DARK,"2019-01-23 07:53:21.000000","2019-01-23 17:38:11.000000","2019-01-23 07:05:11.000000"
Braga,12,1017,93,7,75,0,LOW_LIGHT,"2019-01-23 07:53:19.000000","2019-01-23 17:38:14.000000","2019-01-23 08:04:58.000000"
Braga,12,1018,87,10,75,0,LIGHT,"2019-01-23 07:53:17.000000","2019-01-23 17:38:17.000000","2019-01-23 09:04:58.000000"
Braga,13,1018,87,9,75,0,LIGHT,"2019-01-23 07:53:15.000000","2019-01-23 17:38:20.000000","2019-01-23 10:04:59.000000"
Braga,13,1018,93,8,75,0,LIGHT,"2019-01-23 07:53:14.000000","2019-01-23 17:38:24.000000","2019-01-23 11:04:58.000000"
Braga,13,1018,93,10,75,0,LIGHT,"2019-01-23 07:53:12.000000","2019-01-23 17:38:27.000000","2019-01-23 12:04:58.000000"
Braga,13,1018,93,8,75,0,LIGHT,"2019-01-23 07:53:10.000000","2019-01-23 17:38:30.000000","2019-01-23 13:04:58.000000"
Braga,13,1017,93,8,75,0,LIGHT,"2019-01-23 07:53:08.000000","2019-01-23 17:38:33.000000","2019-01-23 14:04:58.000000"
Braga,13,1017,93,9,75,0,LIGHT,"2019-01-23 07:53:06.000000","2019-01-23 17:38:36.000000","2019-01-23 15:04:58.000000"
Braga,13,1017,93,9,75,0,LIGHT,"2019-01-23 07:53:04.000000","2019-01-23 17:38:39.000000","2019-01-23 16:04:58.000000"
Braga,13,1017,93,7,75,0,LIGHT,"2019-01-23 07:53:03.000000","2019-01-23 17:38:42.000000","2019-01-23 17:04:58.000000"
Braga,13,1017,93,7,75,0,DARK,"2019-01-23 07:53:01.000000","2019-01-23 17:38:45.000000","2019-01-23 18:04:58.000000"
Braga,13,1017,93,7,75,0,DARK,"2019-01-23 07:52:59.000000","2019-01-23 17:38:48.000000","2019-01-23 19:04:58.000000"
Braga,13,1018,93,5,75,0,DARK,"2019-01-23 07:52:57.000000","2019-01-23 17:38:51.000000","2019-01-23 20:04:58.000000"
Braga,13,1018,93,6,75,0,DARK,"2019-01-23 07:52:55.000000","2019-01-23 17:38:54.000000","2019-01-23 21:04:58.000000"
Braga,13,1018,93,8,75,0,DARK,"2019-01-23 07:52:53.000000","2019-01-23 17:38:58.000000","2019-01-23 22:04:58.000000"
Braga,13,1018,93,6,75,0,DARK,"2019-01-23 07:52:52.000000","2019-01-23 17:39:01.000000","2019-01-23 23:04:58.000000"
Braga,13,1018,93,6,75,0,DARK,"2019-01-24 07:52:50.000000","2019-01-24 17:39:04.000000","2019-01-24 00:04:58.000000"
Braga,13,1019,93,6,75,0,DARK,"2019-01-24 07:52:48.000000","2019-01-24 17:39:07.000000","2019-01-24 01:04:58.000000"
Braga,13,1018,93,5,75,0,DARK,"2019-01-24 07:52:46.000000","2019-01-24 17:39:10.000000","2019-01-24 02:04:58.000000"
Braga,12,1018,100,5,75,0,DARK,"2019-01-24 07:52:44.000000","2019-01-24 17:39:13.000000","2019-01-24 03:04:58.000000"
Braga,13,1018,93,5,90,0,DARK,"2019-01-24 07:52:42.000000","2019-01-24 17:39:16.000000","2019-01-24 04:04:58.000000"
Braga,13,1018,100,6,75,0,DARK,"2019-01-24 07:52:40.000000","2019-01-24 17:39:19.000000","2019-01-24 05:04:58.000000"
