road_num,Month (number),Day of month,Hour,current_speed,speed_diff,time_diff,Day of week (name),temperature,wind_speed,clouds,description,incident_category_desc,length_in_meters,delay_in_seconds,Distance,atmosphere,rain
3,1,18,21,36.0,0.0,0.0,3,-1,-1,-1,-1,-1,-1,-1,-1.0,1,0
3,1,18,22,35.33333333333333,0.0,0.0,3,8,1,75,-1,-1,-1,-1,-1.0,0,0
3,1,18,23,35.0,0.0,0.0,3,7,1,75,-1,-1,-1,-1,-1.0,2,0
3,1,19,0,35.0,0.0,0.0,5,8,1,75,-1,-1,-1,-1,-1.0,0,0
3,1,19,1,35.0,0.0,0.0,5,-1,-1,-1,-1,-1,-1,-1,-1.0,1,0
3,1,19,2,35.0,0.0,0.0,5,7,3,20,-1,-1,-1,-1,-1.0,0,0
3,1,19,3,35.0,0.0,0.0,5,7,2,92,-1,-1,-1,-1,-1.0,0,1
3,1,19,4,35.0,0.0,0.0,5,8,4,92,-1,-1,-1,-1,-1.0,0,0
3,1,19,5,35.0,0.0,0.0,5,7,4,40,-1,-1,-1,-1,-1.0,0,0
3,1,19,6,35.0,0.0,0.0,5,8,3,40,-1,-1,-1,-1,-1.0,0,0
3,1,19,7,35.0,0.0,0.0,5,8,4,75,-1,-1,-1,-1,-1.0,0,0
3,1,19,8,35.0,0.0,0.0,5,9,6,75,-1,-1,-1,-1,-1.0,0,0
3,1,19,9,35.0,0.0,0.0,5,9,6,75,-1,-1,-1,-1,-1.0,0,2
3,1,19,10,31.0,4.666666666666666,6.333333333333332,5,9,6,90,-1,-1,-1,-1,-1.0,0,1
3,1,19,11,27.33333333333333,8.333333333333332,11.333333333333332,5,10,7,90,-1,-1,-1,-1,-1.0,0,1
3,1,19,12,32.666666666666664,2.333333333333333,3.333333333333333,5,12,4,90,-1,-1,-1,-1,-1.0,0,1
3,1,19,13,30.666666666666664,4.666666666666666,8.666666666666666,5,13,3,90,-1,-1,-1,-1,-1.0,0,1
3,1,19,14,36.0,0.0,0.0,5,13,5,75,-1,-1,-1,-1,-1.0,0,1
3,1,19,15,28.33333333333333,7.333333333333332,11.666666666666664,5,14,4,90,-1,-1,-1,-1,-1.0,0,1
3,1,19,16,35.33333333333333,0.0,0.0,5,14,4,75,-1,-1,-1,-1,-1.0,0,1
3,1,19,17,35.0,0.0,0.0,5,13,3,75,-1,-1,-1,-1,-1.0,0,1
3,1,19,18,32.33333333333333,2.6666666666666665,3.6666666666666665,5,13,3,90,-1,-1,-1,-1,-1.0,0,1
3,1,19,19,32.666666666666664,2.6666666666666665,3.6666666666666665,5,13,4,90,-1,-1,-1,-1,-1.0,0,1
3,1,19,20,32.666666666666664,3.0,4.0,5,13,3,90,-1,-1,-1,-1,-1.0,0,1
3,1,19,21,36.0,0.0,0.0,5,13,3,90,-1,-1,-1,-1,-1.0,0,1
3,1,19,22,36.0,0.0,0.0,5,12,5,75,-1,-1,-1,-1,-1.0,0,0
3,1,19,23,36.0,0.0,0.0,5,12,6,40,-1,-1,-1,-1,-1.0,3,0
3,1,20,0,36.0,0.0,0.0,6,-1,-1,-1,-1,-1,-1,-1,-1.0,1,2
3,1,20,1,36.0,0.0,0.0,6,11,7,40,-1,-1,-1,-1,-1.0,0,2
3,1,20,2,36.0,0.0,0.0,6,11,6,40,-1,-1,-1,-1,-1.0,0,0
3,1,20,3,36.0,0.0,0.0,6,11,5,40,-1,-1,-1,-1,-1.0,0,0
3,1,20,4,36.0,0.0,0.0,6,10,4,40,-1,-1,-1,-1,-1.0,2,0
3,1,20,5,36.0,0.0,0.0,6,9,4,40,-1,-1,-1,-1,-1.0,0,0
3,1,20,6,36.0,0.0,0.0,6,9,4,40,-1,-1,-1,-1,-1.0,0,0
3,1,20,7,36.0,0.0,0.0,6,9,5,20,-1,-1,-1,-1,-1.0,2,0
3,1,20,8,36.0,0.0,0.0,6,6,3,20,-1,-1,-1,-1,-1.0,2,0
3,1,20,9,29.666666666666664,6.666666666666666,14.333333333333332,6,7,2,20,-1,-1,-1,-1,-1.0,2,0
3,1,20,10,25.33333333333333,10.0,21.33333333333333,6,9,3,20,-1,-1,-1,-1,-1.0,2,0
3,1,20,11,27.33333333333333,8.333333333333332,13.666666666666664,6,11,4,20,-1,-1,-1,-1,-1.0,2,0
3,1,20,12,24.666666666666664,10.333333333333332,31.33333333333333,6,12,5,20,-1,-1,-1,-1,-1.0,2,2
3,1,20,13,26.666666666666664,8.666666666666666,43.0,6,13,5,40,-1,-1,-1,-1,-1.0,2,2
3,1,20,14,36.0,0.0,0.0,6,13,4,40,-1,-1,-1,-1,-1.0,2,0
3,1,20,15,36.0,0.0,0.0,6,13,6,75,-1,-1,-1,-1,-1.0,0,2
3,1,20,16,36.0,0.0,0.0,6,13,8,75,-1,-1,-1,-1,-1.0,0,2
3,1,20,17,36.0,0.0,0.0,6,13,7,40,-1,-1,-1,-1,-1.0,2,2
3,1,20,18,31.0,5.0,6.666666666666666,6,10,3,20,-1,-1,-1,-1,-1.0,2,0
3,1,20,19,19.666666666666664,16.333333333333332,36.66666666666666,6,10,4,20,-1,-1,-1,-1,-1.0,2,0
3,1,20,20,36.0,0.0,0.0,6,10,3,20,-1,-1,-1,-1,-1.0,2,0
3,1,20,21,36.0,0.0,0.0,6,8,2,0,-1,-1,-1,-1,-1.0,1,0
3,1,20,22,36.0,0.0,0.0,6,8,3,0,-1,-1,-1,-1,-1.0,1,0
3,1,20,23,29.0,7.0,17.333333333333332,6,7,3,0,-1,-1,-1,-1,-1.0,1,0
3,1,21,0,29.0,7.0,17.333333333333332,4,7,3,0,-1,-1,-1,-1,-1.0,1,0
3,1,21,1,36.0,0.0,0.0,4,6,2,0,-1,-1,-1,-1,-1.0,1,2
3,1,21,2,36.0,0.0,0.0,4,6,2,0,-1,-1,-1,-1,-1.0,1,2
3,1,21,3,36.0,0.0,0.0,4,6,1,0,-1,-1,-1,-1,-1.0,1,0
3,1,21,4,36.0,0.0,0.0,4,5,2,0,-1,-1,-1,-1,-1.0,1,0
3,1,21,5,36.0,0.0,0.0,4,6,4,0,-1,-1,-1,-1,-1.0,1,0
3,1,21,6,36.0,0.0,0.0,4,5,2,0,-1,-1,-1,-1,-1.0,1,0
3,1,21,7,30.33333333333333,5.666666666666666,7.666666666666666,4,6,3,0,-1,-1,-1,-1,-1.0,1,0
3,1,21,8,24.33333333333333,11.333333333333332,17.666666666666664,4,5,1,0,-1,-1,-1,-1,-1.0,2,0
3,1,21,9,25.33333333333333,9.666666666666666,14.666666666666664,4,3,2,0,0,0,498,310,0.10916188438935567,1,0
3,1,21,10,22.666666666666664,12.333333333333332,22.0,4,6,2,0,-1,-1,-1,-1,-1.0,1,0
3,1,21,11,23.666666666666664,11.666666666666664,19.666666666666664,4,9,4,0,-1,-1,-1,-1,-1.0,1,0
3,1,21,12,24.33333333333333,11.666666666666664,20.0,4,11,4,0,-1,-1,-1,-1,-1.0,1,0
3,1,21,13,28.33333333333333,7.333333333333332,11.666666666666664,4,12,3,0,-1,-1,-1,-1,-1.0,1,0
3,1,21,14,28.33333333333333,7.333333333333332,9.666666666666666,4,13,4,0,-1,-1,-1,-1,-1.0,1,0
3,1,21,15,26.0,9.666666666666666,17.666666666666664,4,14,3,20,-1,-1,-1,-1,-1.0,0,0
3,1,21,16,24.33333333333333,11.333333333333332,17.666666666666664,4,13,5,20,-1,-1,-1,-1,-1.0,2,2
3,1,21,17,20.33333333333333,15.666666666666664,31.0,4,12,4,0,0,0,381,131,0.10916188438935567,1,4
3,1,21,18,25.33333333333333,10.333333333333332,25.666666666666664,4,11,4,0,0,0,498,169,0.10916188438935567,1,0
3,1,21,19,23.666666666666664,12.0,19.666666666666664,4,10,3,0,1,0,326,45,0.4029112598153249,1,0
3,1,21,20,35.0,0.0,0.0,4,9,3,0,-1,-1,-1,-1,-1.0,1,0
3,1,21,21,35.0,0.0,0.0,4,8,3,0,-1,-1,-1,-1,-1.0,1,0
3,1,21,22,35.0,0.0,0.0,4,8,2,0,-1,-1,-1,-1,-1.0,1,0
3,1,21,23,35.0,0.0,0.0,4,6,1,0,-1,-1,-1,-1,-1.0,2,0
3,1,22,0,35.0,0.0,0.0,0,6,1,0,-1,-1,-1,-1,-1.0,0,2
3,1,22,1,35.0,0.0,0.0,0,6,1,40,-1,-1,-1,-1,-1.0,3,2
3,1,22,2,35.0,0.0,0.0,0,6,1,40,-1,-1,-1,-1,-1.0,3,2
3,1,22,3,35.0,0.0,0.0,0,7,0,75,-1,-1,-1,-1,-1.0,3,2
3,1,22,4,35.0,0.0,0.0,0,7,1,75,-1,-1,-1,-1,-1.0,3,2
3,1,22,5,35.0,0.0,0.0,0,7,0,75,-1,-1,-1,-1,-1.0,3,2
3,1,22,6,35.0,0.0,0.0,0,7,1,75,-1,-1,-1,-1,-1.0,3,2
3,1,22,7,35.33333333333333,0.0,0.0,0,7,2,75,-1,-1,-1,-1,-1.0,0,2
3,1,22,8,23.666666666666664,12.0,20.0,0,8,2,75,-1,-1,-1,-1,-1.0,0,2
3,1,22,9,20.0,15.666666666666664,35.0,0,9,3,75,-1,-1,-1,-1,-1.0,0,2
3,1,22,10,26.33333333333333,9.666666666666666,13.333333333333332,0,10,1,75,-1,-1,-1,-1,-1.0,2,1
3,1,22,11,25.33333333333333,9.666666666666666,14.666666666666664,0,11,3,75,-1,-1,-1,-1,-1.0,0,1
3,1,22,12,25.666666666666664,10.0,16.0,0,11,2,75,-1,-1,-1,-1,-1.0,0,1
3,1,22,13,26.33333333333333,9.333333333333332,13.666666666666664,0,12,3,75,-1,-1,-1,-1,-1.0,0,1
3,1,22,14,24.33333333333333,11.666666666666664,19.33333333333333,0,12,5,75,-1,-1,-1,-1,-1.0,0,1
3,1,22,15,25.33333333333333,10.333333333333332,15.333333333333332,0,12,9,75,-1,-1,-1,-1,-1.0,3,0
3,1,22,16,18.666666666666664,17.0,73.0,0,12,7,40,0,0,226,189,0.2462566744069076,0,2
3,1,22,17,24.33333333333333,11.333333333333332,18.0,0,12,7,40,0,0,498,545,0.10916188438935567,0,2
3,1,22,18,18.33333333333333,17.666666666666664,37.66666666666666,0,11,7,40,0,0,498,226,0.04118501544442344,0,1
3,1,22,19,26.666666666666664,9.333333333333332,13.666666666666664,0,11,4,75,0,0,498,624,0.07077722448040959,0,0
3,1,22,20,36.0,0.0,0.0,0,11,6,75,0,0,498,348,0.10916188438935567,0,0
3,1,22,21,36.0,0.0,0.0,0,11,4,75,-1,-1,-1,-1,-1.0,0,0
3,1,22,22,36.0,0.0,0.0,0,11,6,75,-1,-1,-1,-1,-1.0,3,0
3,1,22,23,36.0,0.0,0.0,0,11,5,75,-1,-1,-1,-1,-1.0,0,0
3,1,23,0,36.0,0.0,0.0,1,11,7,90,-1,-1,-1,-1,-1.0,0,2
3,1,23,1,36.0,0.0,0.0,1,12,6,75,-1,-1,-1,-1,-1.0,0,2
3,1,23,2,36.0,0.0,0.0,1,11,6,90,-1,-1,-1,-1,-1.0,0,2
3,1,23,3,36.0,0.0,0.0,1,12,7,75,-1,-1,-1,-1,-1.0,0,2
3,1,23,4,36.0,0.0,0.0,1,12,9,75,-1,-1,-1,-1,-1.0,3,2
3,1,23,5,36.0,0.0,0.0,1,11,9,90,-1,-1,-1,-1,-1.0,0,2
3,1,23,6,36.0,0.0,0.0,1,13,8,75,-1,-1,-1,-1,-1.0,0,2
3,1,23,7,36.0,0.0,0.0,1,13,8,75,-1,-1,-1,-1,-1.0,0,2
3,1,23,8,25.0,11.0,16.333333333333332,1,12,7,75,-1,-1,-1,-1,-1.0,0,2
3,1,23,9,26.0,9.666666666666666,13.666666666666664,1,12,10,75,0,0,381,219,0.10916188438935567,0,2
3,1,23,10,24.666666666666664,11.0,16.666666666666664,1,13,9,75,-1,-1,-1,-1,-1.0,0,2
3,1,23,11,23.666666666666664,12.0,19.33333333333333,1,13,8,75,-1,-1,-1,-1,-1.0,0,2
3,1,23,12,21.0,14.666666666666664,35.0,1,13,10,75,-1,-1,-1,-1,-1.0,0,2
3,1,23,13,27.0,8.666666666666666,12.0,1,13,8,75,-1,-1,-1,-1,-1.0,0,2
3,1,23,14,30.33333333333333,5.333333333333333,7.0,1,13,8,75,-1,-1,-1,-1,-1.0,0,2
3,1,23,15,26.666666666666664,9.0,12.999999999999998,1,13,9,75,-1,-1,-1,-1,-1.0,0,2
3,1,23,16,29.33333333333333,6.666666666666666,9.333333333333332,1,13,9,75,-1,-1,-1,-1,-1.0,0,2
3,1,23,17,22.33333333333333,13.333333333333332,25.666666666666664,1,13,7,75,2,0,218,25,0.4029112598153249,0,2
3,1,23,18,21.0,14.666666666666664,26.666666666666664,1,13,7,75,1,0,908,127,0.10916188438935567,0,2
3,1,23,19,21.666666666666664,13.999999999999998,33.666666666666664,1,13,7,75,0,0,547,133,0.04118501544442344,0,2
3,1,23,20,35.0,0.0,0.0,1,13,5,75,-1,-1,-1,-1,-1.0,0,2
3,1,23,21,35.0,0.0,0.0,1,13,6,75,-1,-1,-1,-1,-1.0,0,2
3,1,23,22,35.33333333333333,0.0,0.0,1,13,8,75,-1,-1,-1,-1,-1.0,0,2
3,1,23,23,36.0,0.0,0.0,1,13,6,75,-1,-1,-1,-1,-1.0,0,2
3,1,24,0,36.0,0.0,0.0,2,13,6,75,-1,-1,-1,-1,-1.0,0,0
3,1,24,1,36.0,0.0,0.0,2,13,6,75,-1,-1,-1,-1,-1.0,0,0
3,1,24,2,36.0,0.0,0.0,2,13,5,75,-1,-1,-1,-1,-1.0,0,2
3,1,24,3,36.0,0.0,0.0,2,12,5,75,-1,-1,-1,-1,-1.0,0,2
3,1,24,4,36.0,0.0,0.0,2,13,5,90,-1,-1,-1,-1,-1.0,0,2
3,1,24,5,36.0,0.0,0.0,2,13,6,75,-1,-1,-1,-1,-1.0,0,0
3,1,24,6,36.0,0.0,0.0,2,13,7,75,-1,-1,-1,-1,-1.0,0,0
3,1,24,7,32.0,3.6666666666666665,6.0,2,13,8,75,-1,-1,-1,-1,-1.0,0,0
3,1,24,8,26.0,9.666666666666666,14.0,2,13,7,75,0,0,322,137,0.031831657051430165,2,0
3,1,24,9,29.33333333333333,6.333333333333332,9.0,2,13,5,75,0,0,498,382,0.10916188438935567,0,2
3,1,24,10,26.33333333333333,9.0,12.666666666666664,2,13,6,40,-1,-1,-1,-1,-1.0,2,0
3,1,24,11,22.33333333333333,13.0,32.0,2,14,5,20,-1,-1,-1,-1,-1.0,2,2
3,1,24,12,27.0,8.666666666666666,12.0,2,14,6,40,-1,-1,-1,-1,-1.0,2,0
3,1,24,13,24.33333333333333,11.333333333333332,17.666666666666664,2,15,5,75,-1,-1,-1,-1,-1.0,2,0
3,1,24,14,24.666666666666664,11.0,17.0,2,15,5,75,-1,-1,-1,-1,-1.0,2,0
3,1,24,15,24.666666666666664,10.666666666666666,16.333333333333332,2,15,5,40,-1,-1,-1,-1,-1.0,2,0
3,1,24,16,26.33333333333333,8.666666666666666,12.999999999999998,2,15,5,20,-1,-1,-1,-1,-1.0,2,0
3,1,24,17,23.0,12.5,21.0,2,15,2,20,0,0,498,161,0.10916188438935567,2,0
3,1,24,18,18.666666666666664,17.666666666666664,38.0,2,14,5,20,2,0,866,78,0.10916188438935567,2,0
3,1,24,19,24.5,11.0,17.0,2,13,4,20,1,0,933,169,0.10916188438935567,0,0
3,1,24,20,31.0,5.0,9.0,2,13,4,0,-1,-1,-1,-1,-1.0,1,0
3,1,24,21,35.666666666666664,0.0,0.0,2,12,4,0,-1,-1,-1,-1,-1.0,1,0
3,1,24,22,35.0,0.0,0.0,2,11,1,0,-1,-1,-1,-1,-1.0,1,0
3,1,24,23,35.0,0.0,0.0,2,9,3,0,-1,-1,-1,-1,-1.0,1,0
3,1,25,0,35.0,0.0,0.0,3,9,3,0,-1,-1,-1,-1,-1.0,1,0
3,1,25,1,35.0,0.0,0.0,3,9,1,0,-1,-1,-1,-1,-1.0,2,0
3,1,25,2,35.0,0.0,0.0,3,8,0,0,-1,-1,-1,-1,-1.0,2,0
3,1,25,3,35.0,0.0,0.0,3,7,3,0,-1,-1,-1,-1,-1.0,1,0
3,1,25,4,35.0,0.0,0.0,3,9,2,0,-1,-1,-1,-1,-1.0,1,0
3,1,25,5,35.0,0.0,0.0,3,8,3,0,-1,-1,-1,-1,-1.0,1,0
3,1,25,6,35.0,0.0,0.0,3,8,2,0,-1,-1,-1,-1,-1.0,1,0
3,1,25,7,35.0,0.0,0.0,3,5,1,0,-1,-1,-1,-1,-1.0,1,0
3,1,25,8,24.0,11.0,17.666666666666664,3,5,0,0,-1,-1,-1,-1,-1.0,2,0
3,1,25,9,24.0,11.0,17.666666666666664,3,5,2,0,-1,-1,-1,-1,-1.0,1,0
3,1,25,10,24.666666666666664,10.333333333333332,16.0,3,9,1,0,-1,-1,-1,-1,-1.0,1,0
3,1,25,11,23.0,12.666666666666664,21.33333333333333,3,11,3,0,-1,-1,-1,-1,-1.0,1,0
3,1,25,12,25.666666666666664,10.0,15.333333333333332,3,13,3,0,-1,-1,-1,-1,-1.0,1,0
3,1,25,13,28.0,8.0,10.666666666666666,3,14,2,0,-1,-1,-1,-1,-1.0,1,0
3,1,25,14,32.0,3.333333333333333,4.666666666666666,3,15,3,0,-1,-1,-1,-1,-1.0,1,0
3,1,25,15,29.666666666666664,6.0,8.333333333333332,3,17,3,0,-1,-1,-1,-1,-1.0,1,0
3,1,25,16,25.0,10.666666666666666,15.999999999999998,3,16,2,0,-1,-1,-1,-1,-1.0,1,0
3,1,25,17,18.0,18.33333333333333,44.33333333333333,3,15,3,0,0,0,304,163,0.10916188438935567,1,0
3,1,25,18,18.0,17.666666666666664,45.33333333333333,3,15,1,0,0,0,365,163,0.10916188438935567,1,0
3,1,25,19,20.33333333333333,15.333333333333332,31.33333333333333,3,11,2,0,0,0,498,215,0.10916188438935567,1,0
3,1,25,20,33.33333333333333,2.6666666666666665,3.6666666666666665,3,11,0,0,0,0,440,140,0.05143939684422782,1,0
3,1,25,21,36.0,0.0,0.0,3,9,1,0,-1,-1,-1,-1,-1.0,1,0
3,1,25,22,36.0,0.0,0.0,3,9,1,0,-1,-1,-1,-1,-1.0,1,0
3,1,25,23,36.0,0.0,0.0,3,8,0,8,-1,-1,-1,-1,-1.0,2,0
3,1,26,0,35.33333333333333,0.0,0.0,5,9,2,8,-1,-1,-1,-1,-1.0,1,2
3,1,26,1,35.0,0.0,0.0,5,10,1,0,-1,-1,-1,-1,-1.0,1,0
3,1,26,2,35.0,0.0,0.0,5,8,2,0,-1,-1,-1,-1,-1.0,1,2
3,1,26,3,35.0,0.0,0.0,5,8,2,0,-1,-1,-1,-1,-1.0,1,2
3,1,26,4,35.0,0.0,0.0,5,6,2,0,-1,-1,-1,-1,-1.0,1,0
3,1,26,5,35.0,0.0,0.0,5,6,0,0,-1,-1,-1,-1,-1.0,0,0
3,1,26,6,35.0,0.0,0.0,5,5,1,0,-1,-1,-1,-1,-1.0,1,0
3,1,26,7,35.0,0.0,0.0,5,5,1,0,-1,-1,-1,-1,-1.0,1,0
3,1,26,8,35.0,0.0,0.0,5,8,4,0,-1,-1,-1,-1,-1.0,1,0
3,1,26,9,35.0,0.0,0.0,5,8,2,0,-1,-1,-1,-1,-1.0,1,2
3,1,26,10,29.666666666666664,5.666666666666666,8.0,5,7,1,0,-1,-1,-1,-1,-1.0,1,0
3,1,26,11,23.0,13.0,25.33333333333333,5,10,2,0,-1,-1,-1,-1,-1.0,1,1
3,1,26,12,27.0,8.333333333333332,11.333333333333332,5,14,2,0,-1,-1,-1,-1,-1.0,1,2
3,1,26,13,32.33333333333333,3.333333333333333,5.0,5,15,3,0,-1,-1,-1,-1,-1.0,1,0
3,1,26,14,35.0,0.0,0.0,5,14,3,0,-1,-1,-1,-1,-1.0,1,0
3,1,26,15,32.0,4.0,6.333333333333332,5,14,2,0,-1,-1,-1,-1,-1.0,1,0
3,1,26,16,30.0,5.666666666666666,7.666666666666666,5,13,3,0,-1,-1,-1,-1,-1.0,1,0
3,1,26,17,26.666666666666664,9.333333333333332,13.0,5,12,4,0,-1,-1,-1,-1,-1.0,1,2
3,1,26,18,27.666666666666664,8.333333333333332,13.333333333333332,5,11,2,0,0,0,498,463,0.10916188438935567,1,0
