"road_num","Month (number)","Day of month","Hour","current_speed","speed_diff","time_diff","Day of week (name)","temperature","wind_speed","clouds","atmosphere","rain"
1,1,15,19,20,0,0,0,8,1,12,0,0
1,1,15,20,20,0,0,0,9,1,20,0,0
1,1,15,21,20,0,0,0,10,2,75,0,1
1,1,15,22,20,0,0,0,9,3,75,0,0
1,1,15,23,20,0,0,0,10,4,75,0,0
1,1,16,0,20,0,0,1,10,4,75,0,2
1,1,16,1,20,0,0,1,10,3,75,0,2
1,1,16,2,20,0,0,1,10,3,75,0,2
1,1,16,3,20,0,0,1,9,4,75,0,0
1,1,16,4,20,0,0,1,9,3,75,0,0
1,1,16,5,20,0,0,1,-1,-1,-1,1,0
1,1,16,6,20,0,0,1,9,3,75,0,0
1,1,16,7,20,0,0,1,-1,-1,-1,1,0
1,1,16,8,20,0,0,1,-1,-1,-1,1,0
1,1,16,9,18,1.6666666666666665,1.3333333333333333,1,-1,-1,-1,1,0
1,1,16,10,19,0,0,1,-1,-1,-1,1,0
1,1,16,11,19,0,0,1,-1,-1,-1,1,0
1,1,16,12,19,0,0,1,10,2,75,0,1
1,1,16,13,19,0,0,1,11,2,75,0,1
1,1,16,14,19,0,0,1,11,2,75,0,1
1,1,16,15,19,0,0,1,11,3,75,0,1
1,1,16,16,19,0,0,1,11,2,75,0,1
1,1,16,17,17.666666666666664,1.3333333333333333,1.3333333333333333,1,11,1,75,0,1
1,1,16,18,18.333333333333332,1.3333333333333333,1.3333333333333333,1,11,1,75,0,1
1,1,16,19,23.333333333333332,0,0,1,10,2,75,0,1
1,1,16,20,24.999999999999996,0,0,1,10,2,75,0,1
1,1,16,21,24.999999999999996,0,0,1,9,0,40,2,0
1,1,16,22,24.999999999999996,0,0,1,7,0,40,2,0
1,1,16,23,24.999999999999996,0,0,1,8,1,40,0,0
1,1,17,0,24.999999999999996,0,0,2,7,1,75,2,0
1,1,17,1,24.999999999999996,0,0,2,6,1,75,2,0
1,1,17,2,24.999999999999996,0,0,2,7,1,40,2,0
1,1,17,3,24.999999999999996,0,0,2,7,1,75,2,0
1,1,17,4,24.999999999999996,0,0,2,6,1,40,2,0
1,1,17,5,24.999999999999996,0,0,2,7,0,40,0,0
1,1,17,6,24.999999999999996,0,0,2,4,1,20,2,0
1,1,17,7,24.999999999999996,0,0,2,4,2,20,0,0
1,1,17,8,22.666666666666664,2.333333333333333,3.333333333333333,2,5,2,0,1,0
1,1,17,9,22.333333333333332,2.333333333333333,4,2,6,2,0,1,0
1,1,17,10,17.666666666666664,6.666666666666666,10.666666666666666,2,8,3,0,1,0
1,1,17,11,23.333333333333332,1.6666666666666665,2.333333333333333,2,9,3,0,1,0
1,1,17,12,20.333333333333332,4.333333333333333,9.666666666666666,2,11,3,0,1,0
1,1,17,13,24,0,0,2,12,4,20,0,0
1,1,17,14,24.666666666666664,0,0,2,12,6,20,0,0
1,1,17,15,23.333333333333332,1.6666666666666665,2.333333333333333,2,13,5,20,0,2
1,1,17,16,21,4,5.333333333333333,2,13,4,20,0,0
1,1,17,17,18.333333333333332,6.666666666666666,9.666666666666666,2,12,4,20,0,0
1,1,17,18,17,8,12.666666666666666,2,11,4,20,0,0
1,1,17,19,20.333333333333332,4.666666666666666,7.333333333333333,2,8,2,0,1,0
1,1,17,20,24.999999999999996,0,0,2,8,2,0,1,0
1,1,17,21,24.999999999999996,0,0,2,7,3,0,1,0
1,1,17,22,24.999999999999996,0,0,2,6,2,0,1,0
1,1,17,23,24.999999999999996,0,0,2,6,2,0,0,0
1,1,18,0,24.999999999999996,0,0,3,4,1,0,2,0
1,1,18,1,24.999999999999996,0,0,3,4,0,0,0,0
1,1,18,2,24.999999999999996,0,0,3,4,1,0,2,0
1,1,18,3,24.999999999999996,0,0,3,3,1,0,2,0
1,1,18,4,24.999999999999996,0,0,3,4,0,0,2,0
1,1,18,5,24.999999999999996,0,0,3,4,1,0,2,0
1,1,18,6,24.999999999999996,0,0,3,4,0,0,2,0
1,1,18,7,24.999999999999996,0,0,3,-1,-1,-1,1,0
1,1,18,8,24.999999999999996,0,0,3,4,4,0,1,0
1,1,18,9,19,5,18.333333333333332,3,4,3,20,0,0
1,1,18,10,24,0,0,3,5,4,75,0,0
1,1,18,11,20,0,0,3,6,4,40,0,0
1,1,18,12,20,0,0,3,6,3,90,2,0
1,1,18,13,20,0,0,3,7,3,75,0,0
1,1,18,14,20,0,0,3,7,4,75,0,0
1,1,18,15,20,0,0,3,8,4,90,0,0
1,1,18,16,20,0,0,3,8,3,90,0,0
1,1,18,17,20,0,0,3,8,4,90,0,0
1,1,18,18,18.333333333333332,1.6666666666666665,1.3333333333333333,3,8,3,40,0,0
1,1,18,19,20,0,0,3,8,2,75,0,0
1,1,18,20,20,0,0,3,8,3,75,0,0
1,1,18,21,20,0,0,3,-1,-1,-1,1,0
1,1,18,22,20,0,0,3,8,1,75,0,0
1,1,18,23,20,0,0,3,7,1,75,2,0
1,1,19,0,20,0,0,4,8,1,75,2,0
1,1,19,1,20,0,0,4,-1,-1,-1,1,0
1,1,19,2,20,0,0,4,7,3,20,0,0
1,1,19,3,20,0,0,4,7,2,92,0,1
1,1,19,4,20,0,0,4,8,4,92,0,0
1,1,19,5,20,0,0,4,7,4,40,0,0
1,1,19,6,20,0,0,4,8,3,40,0,0
1,1,19,7,20,0,0,4,8,4,75,0,0
1,1,19,8,20,0,0,4,9,6,75,0,0
1,1,19,9,20,0,0,4,9,6,75,0,2
1,1,19,10,20,0,0,4,9,6,90,0,1
1,1,19,11,20,0,0,4,10,7,90,0,1
1,1,19,12,20,0,0,4,12,4,90,0,1
1,1,19,13,20,0,0,4,13,3,90,0,1
1,1,19,14,20,0,0,4,13,5,75,0,1
1,1,19,15,20,0,0,4,14,4,90,0,1
1,1,19,16,20,0,0,4,14,4,75,0,1
1,1,19,17,20,0,0,4,13,3,75,0,1
1,1,19,18,20,0,0,4,13,3,90,0,1
1,1,19,19,20,0,0,4,13,4,90,0,1
1,1,19,20,20,0,0,4,13,3,90,0,1
1,1,19,21,20,0,0,4,13,3,90,0,1
1,1,19,22,20,0,0,4,12,5,75,0,0
1,1,19,23,20,0,0,4,12,6,40,3,3
1,1,20,0,20,0,0,5,-1,-1,-1,1,0
1,1,20,1,20,0,0,5,11,7,40,2,2
1,1,20,2,20,0,0,5,11,6,40,2,2
1,1,20,3,20,0,0,5,11,5,40,2,2
1,1,20,4,20,0,0,5,10,4,40,2,0
1,1,20,5,20,0,0,5,9,4,40,2,0
1,1,20,6,20,0,0,5,9,4,40,2,0
1,1,20,7,20,0,0,5,9,5,20,0,0
1,1,20,8,20,0,0,5,6,3,20,0,0
1,1,20,9,20,0,0,5,7,2,20,0,0
1,1,20,10,20,0,0,5,9,3,20,2,0
1,1,20,11,20,0,0,5,11,4,20,2,0
1,1,20,12,20,0,0,5,12,5,20,2,2
1,1,20,13,20,0,0,5,13,5,40,2,2
1,1,20,14,20,0,0,5,13,4,40,2,2
1,1,20,15,20,0,0,5,13,6,75,0,2
1,1,20,16,20,0,0,5,13,8,75,0,2
1,1,20,17,20,0,0,5,13,7,40,2,2
1,1,20,18,20,0,0,5,10,3,20,0,0
1,1,20,19,20,0,0,5,10,4,20,0,2
1,1,20,20,20,0,0,5,10,3,20,0,0
1,1,20,21,20,0,0,5,8,2,0,1,0
1,1,20,22,20,0,0,5,8,3,0,1,0
1,1,20,23,20,0,0,5,7,3,0,1,0
1,1,21,0,20,0,0,6,7,3,0,1,0
1,1,21,1,20,0,0,6,6,2,0,1,0
1,1,21,2,20,0,0,6,6,2,0,1,0
1,1,21,3,20,0,0,6,6,1,0,2,0
1,1,21,4,20,0,0,6,5,2,0,1,0
1,1,21,5,20,0,0,6,6,4,0,1,0
1,1,21,6,20,0,0,6,5,2,0,1,0
1,1,21,7,20,0,0,6,6,3,0,1,0
1,1,21,8,20,0,0,6,5,1,0,1,0
1,1,21,9,20,0,0,6,3,2,0,1,0
1,1,21,10,20,0,0,6,6,2,0,1,0
1,1,21,11,20,0,0,6,9,4,0,1,0
1,1,21,12,20,0,0,6,11,4,0,1,0
1,1,21,13,20,0,0,6,12,3,0,1,0
1,1,21,14,20,0,0,6,13,4,0,1,0
1,1,21,15,15.333333333333332,4.666666666666666,11,6,14,3,20,0,0
1,1,21,16,15.666666666666664,4.333333333333333,8.666666666666666,6,13,5,20,0,2
1,1,21,17,20,0,0,6,12,4,0,1,0
1,1,21,18,19,0,0,6,11,4,0,1,0
1,1,21,19,19,0,0,6,10,3,0,1,0
1,1,21,20,19,0,0,6,9,3,0,1,0
1,1,21,21,19,0,0,6,8,3,0,1,0
1,1,21,22,19,0,0,6,8,2,0,1,0
1,1,21,23,19,0,0,6,6,1,0,1,0
1,1,22,0,19,0,0,0,6,1,0,1,0
1,1,22,1,19,0,0,0,6,1,40,3,0
1,1,22,2,19,0,0,0,6,1,40,3,0
1,1,22,3,19,0,0,0,7,0,75,3,2
1,1,22,4,19,0,0,0,7,1,75,3,2
1,1,22,5,19,0,0,0,7,0,75,3,2
1,1,22,6,19,0,0,0,7,1,75,3,2
1,1,22,7,19,0,0,0,7,2,75,0,2
1,1,22,8,19,0,0,0,8,2,75,0,2
1,1,22,9,19,0,0,0,9,3,75,0,2
1,1,22,10,19,0,0,0,10,1,75,3,3
1,1,22,11,19,0,0,0,11,3,75,0,1
1,1,22,12,19,0,0,0,11,2,75,0,1
1,1,22,13,19,0,0,0,12,3,75,0,1
1,1,22,14,19,0,0,0,12,5,75,0,1
1,1,22,15,19,0,0,0,12,9,75,0,0
1,1,22,16,19,0,0,0,12,7,40,0,2
1,1,22,17,20,0,0,0,12,7,40,0,2
1,1,22,18,14.333333333333332,5.333333333333333,6.666666666666666,0,11,7,40,0,2
1,1,22,19,17,2,2.333333333333333,0,11,4,75,0,0
1,1,22,20,19,0,0,0,11,6,75,0,0
1,1,22,21,19,0,0,0,11,4,75,0,0
1,1,22,22,19,0,0,0,11,6,75,3,0
1,1,22,23,14.666666666666666,4.666666666666666,5.666666666666666,0,11,5,75,0,0
1,1,23,0,14,5.666666666666666,6,1,11,7,90,0,2
1,1,23,1,20,0,0,1,12,6,75,0,2
1,1,23,2,20,0,0,1,11,6,90,0,2
1,1,23,3,20,0,0,1,12,7,75,0,2
1,1,23,4,20,0,0,1,12,9,75,0,2
1,1,23,5,20,0,0,1,11,9,90,0,2
1,1,23,6,20,0,0,1,13,8,75,0,2
1,1,23,7,20,0,0,1,13,8,75,0,2
1,1,23,8,20,0,0,1,12,7,75,0,2
1,1,23,9,20,0,0,1,12,10,75,0,2
1,1,23,10,20,0,0,1,13,9,75,0,2
1,1,23,11,20,0,0,1,13,8,75,0,2
1,1,23,12,20,0,0,1,13,10,75,0,2
1,1,23,13,20,0,0,1,13,8,75,0,2
1,1,23,14,20,0,0,1,13,8,75,0,2
1,1,23,15,20.333333333333332,0,0,1,13,9,75,0,2
1,1,23,16,21,0,0,1,13,9,75,0,2
1,1,23,17,17.333333333333332,2.6666666666666665,2.333333333333333,1,13,7,75,0,2
1,1,23,18,13.666666666666666,5.333333333333333,6.333333333333333,1,13,7,75,0,2
1,1,23,19,16,3.333333333333333,3.333333333333333,1,13,7,75,0,2
1,1,23,20,19,0,0,1,13,5,75,0,2
1,1,23,21,19,0,0,1,13,6,75,0,2
1,1,23,22,19,0,0,1,13,8,75,0,2
1,1,23,23,19,0,0,1,13,6,75,0,2
1,1,24,0,19,0,0,2,13,6,75,0,2
1,1,24,1,19,0,0,2,13,6,75,0,2
1,1,24,2,19,0,0,2,13,5,75,0,2
1,1,24,3,19,0,0,2,12,5,75,0,2
1,1,24,4,19,0,0,2,13,5,90,0,2
1,1,24,5,19,0,0,2,13,6,75,0,0
1,1,24,6,19,0,0,2,13,7,75,0,0
1,1,24,7,19,0,0,2,13,8,75,0,0
1,1,24,8,19,0,0,2,13,7,75,0,0
1,1,24,9,19,0,0,2,13,5,75,0,2
1,1,24,10,19,0,0,2,13,6,40,0,0
1,1,24,11,19,0,0,2,14,5,20,0,0
1,1,24,12,19,0,0,2,14,6,40,0,0
1,1,24,13,19,0,0,2,15,5,75,0,2
1,1,24,14,19,0,0,2,15,5,75,0,2
1,1,24,15,19,0,0,2,15,5,40,0,2
1,1,24,16,18.333333333333332,1.3333333333333333,1,2,15,5,20,0,2
1,1,24,17,17.5,2.5,2,2,15,2,20,0,0
1,1,24,18,18,1.3333333333333333,1,2,14,5,20,0,2
1,1,24,19,19,0,0,2,13,4,20,0,0
1,1,24,20,19,0,0,2,13,4,0,1,0
1,1,24,21,19,0,0,2,12,4,0,1,0
1,1,24,22,19,0,0,2,11,1,0,1,0
1,1,24,23,19,0,0,2,9,3,0,1,0
1,1,25,0,19,0,0,3,9,3,0,1,0
1,1,25,1,19,0,0,3,9,1,0,1,0
1,1,25,2,19,0,0,3,8,0,0,1,0
1,1,25,3,19,0,0,3,7,3,0,1,0
1,1,25,4,19,0,0,3,9,2,0,1,0
1,1,25,5,19,0,0,3,8,3,0,1,0
1,1,25,6,19,0,0,3,8,2,0,1,0
1,1,25,7,19,0,0,3,5,1,0,1,0
1,1,25,8,16.666666666666664,2.333333333333333,3,3,5,0,0,2,0
1,1,25,9,17.333333333333332,2.333333333333333,3,3,5,2,0,1,0
1,1,25,10,20,0,0,3,9,1,0,1,0
1,1,25,11,20,0,0,3,11,3,0,1,0
1,1,25,12,20,0,0,3,13,3,0,1,0
1,1,25,13,20,0,0,3,14,2,0,1,0
1,1,25,14,20,0,0,3,15,3,0,1,0
1,1,25,15,15.666666666666664,4.333333333333333,8.666666666666666,3,17,3,0,1,0
1,1,25,16,16.333333333333332,3,3.6666666666666665,3,16,2,0,1,0
1,1,25,17,19,0,0,3,15,3,0,1,0
1,1,25,18,18,1.3333333333333333,1,3,15,1,0,1,0
1,1,25,19,18.666666666666664,1.3333333333333333,1,3,11,2,0,1,0
1,1,25,20,20,0,0,3,11,0,0,1,0
1,1,25,21,20,0,0,3,9,1,0,1,0
1,1,25,22,20,0,0,3,9,1,0,1,0
1,1,25,23,20,0,0,3,8,0,8,2,0
1,1,26,0,20,0,0,4,9,2,8,1,0
1,1,26,1,20,0,0,4,10,1,0,1,0
1,1,26,2,20,0,0,4,8,2,0,1,0
1,1,26,3,20,0,0,4,8,2,0,1,0
1,1,26,4,20,0,0,4,6,2,0,1,0
1,1,26,5,20,0,0,4,6,0,0,1,0
1,1,26,6,20,0,0,4,5,1,0,1,0
1,1,26,7,20,0,0,4,5,1,0,1,0
1,1,26,8,20,0,0,4,8,4,0,1,2
1,1,26,9,20,0,0,4,8,2,0,1,0
1,1,26,10,20,0,0,4,7,1,0,1,0
1,1,26,11,20,0,0,4,10,2,0,1,0
1,1,26,12,20,0,0,4,14,2,0,1,0
1,1,26,13,20,0,0,4,15,3,0,1,0
1,1,26,14,20,0,0,4,14,3,0,1,0
1,1,26,15,20,0,0,4,14,2,0,1,0
1,1,26,16,20,0,0,4,13,3,0,1,0
1,1,26,17,20,0,0,4,12,4,0,1,0
1,1,26,18,20,0,0,4,11,2,0,1,0
1,1,26,19,18.666666666666664,1.3333333333333333,1,4,10,1,0,1,0
1,1,26,20,20,0,0,4,9,3,20,0,0
1,1,26,21,20,0,0,4,11,3,20,0,0
1,1,26,22,18.333333333333332,1.6666666666666665,1.3333333333333333,4,11,5,75,0,0
1,1,26,23,13.666666666666666,5.666666666666666,8.333333333333332,4,11,5,75,0,2
1,1,27,0,20,0,0,5,11,4,90,0,2
1,1,27,1,20,0,0,5,10,1,90,2,0
1,1,27,2,20,0,0,5,10,0,75,2,0
1,1,27,3,20,0,0,5,10,1,90,2,0
1,1,27,4,20,0,0,5,10,4,90,0,1
1,1,27,5,20,0,0,5,10,3,75,0,1
1,1,27,6,20,0,0,5,9,2,40,0,0
1,1,27,7,20,0,0,5,9,3,20,0,0
1,1,27,8,20,0,0,5,10,4,75,0,2
1,1,27,9,20,0,0,5,8,3,20,2,0
1,1,27,10,20,0,0,5,10,3,20,2,0
1,1,27,11,20,0,0,5,12,5,40,2,2
1,1,27,12,20,0,0,5,12,4,40,2,0
1,1,27,13,20,0,0,5,12,6,40,2,2
1,1,27,14,20,0,0,5,13,5,75,0,2
1,1,27,15,20,0,0,5,13,7,40,2,2
1,1,27,16,20,0,0,5,12,7,40,2,2
1,1,27,17,20,0,0,5,12,6,40,2,2
1,1,27,18,20,0,0,5,11,6,40,2,2
1,1,27,19,20,0,0,5,11,5,20,0,2
1,1,27,20,20,0,0,5,10,2,40,0,0
1,1,27,21,20,0,0,5,9,2,40,0,0
1,1,27,22,20,0,0,5,8,1,20,2,0
1,1,27,23,20,0,0,5,7,1,75,2,0
1,1,28,0,20,0,0,6,8,1,75,2,0
1,1,28,1,20,0,0,6,9,2,75,0,2
1,1,28,2,20,0,0,6,9,2,75,0,2
1,1,28,3,20,0,0,6,10,1,75,2,0
1,1,28,4,20,0,0,6,11,4,75,0,2
1,1,28,5,20,0,0,6,10,3,90,0,1
1,1,28,6,20,0,0,6,10,2,75,0,1
1,1,28,7,20,0,0,6,10,2,75,0,1
1,1,28,8,20,0,0,6,12,4,75,0,2
1,1,28,9,18,1.6666666666666665,1.3333333333333333,6,12,4,75,0,2
1,1,28,10,20,0,0,6,12,5,75,0,2
1,1,28,11,20,0,0,6,13,6,90,0,2
1,1,28,12,20,0,0,6,13,5,75,0,2
1,1,28,13,20,0,0,6,14,5,75,0,2
1,1,28,14,18.333333333333332,1.6666666666666665,1.3333333333333333,6,13,5,75,0,4
1,1,28,15,20,0,0,6,13,5,75,0,4
1,1,28,16,19,0,0,6,12,4,90,0,1
1,1,28,17,19,0,0,6,13,6,40,0,4
1,1,28,18,15.666666666666664,4.333333333333333,3.333333333333333,6,12,3,20,0,0
1,1,28,19,18.666666666666664,1.3333333333333333,1,6,12,4,40,0,2
1,1,28,20,20,0,0,6,10,2,40,0,1
1,1,28,21,20,0,0,6,10,2,40,0,0
1,1,28,22,20,0,0,6,9,0,40,2,0
1,1,28,23,20,0,0,6,7,0,40,2,0
1,1,29,0,20,0,0,0,7,0,40,3,2
1,1,29,1,20,0,0,0,7,0,75,3,2
1,1,29,2,20,0,0,0,9,2,75,0,2
1,1,29,3,20,0,0,0,9,3,75,0,2
1,1,29,4,20,0,0,0,9,3,75,0,1
1,1,29,5,20,0,0,0,10,2,90,0,1
1,1,29,6,20,0,0,0,11,2,90,0,2
1,1,29,7,20,0,0,0,12,3,75,0,2
1,1,29,8,18.333333333333332,1.3333333333333333,1.3333333333333333,0,11,3,75,0,2
1,1,29,9,19,0,0,0,11,4,75,0,2
1,1,29,10,19,0,0,0,12,2,75,0,2
1,1,29,11,19,0,0,0,13,4,75,0,2
1,1,29,12,19,0,0,0,12,4,75,0,2
1,1,29,13,19,0,0,0,13,4,75,0,2
1,1,29,14,19,0,0,0,12,5,90,0,1
1,1,29,15,21,0,0,0,12,7,90,0,1
1,1,29,16,22,0,0,0,13,7,75,0,2
1,1,29,17,15.333333333333332,5.999999999999999,13.666666666666666,0,13,6,75,0,2
1,1,29,18,15.333333333333332,6.333333333333333,12.666666666666666,0,11,5,40,0,0
1,1,29,19,16.666666666666664,4.333333333333333,8.666666666666666,0,11,4,75,0,0
1,1,29,20,21,0,0,0,10,2,40,0,1
1,1,29,21,21,0,0,0,10,1,75,0,1
1,1,29,22,21,0,0,0,9,2,40,0,0
1,1,29,23,21,0,0,0,9,1,40,0,1
1,1,30,0,21,0,0,1,8,1,20,2,0
1,1,30,1,21,0,0,1,9,1,20,2,0
1,1,30,2,21,0,0,1,8,0,20,2,0
1,1,30,3,21,0,0,1,7,0,20,2,0
1,1,30,4,21,0,0,1,7,1,75,2,0
1,1,30,5,21,0,0,1,7,1,40,0,0
1,1,30,6,21,0,0,1,8,2,40,0,0
1,1,30,7,21,0,0,1,8,3,75,0,0
1,1,30,8,21,0,0,1,8,3,75,0,0
1,1,30,9,20,1.3333333333333333,2,1,8,4,75,0,0
1,1,30,10,17,4.666666666666666,8.666666666666666,1,9,5,75,0,1
1,1,30,11,17,4.666666666666666,8.666666666666666,1,9,5,75,0,0
1,1,30,12,22,0,0,1,10,5,75,0,1
1,1,30,13,22,0,0,1,10,6,75,0,1
1,1,30,14,22,0,0,1,11,8,75,0,0
1,1,30,15,18.666666666666664,3,5.666666666666666,1,12,6,75,0,0
1,1,30,16,17,4.333333333333333,8.333333333333332,1,12,4,75,0,0
1,1,30,17,17,4.333333333333333,8.333333333333332,1,13,5,75,0,2
1,1,30,18,14.999999999999998,6.333333333333333,13.666666666666664,1,13,5,75,0,2
1,1,30,19,15.666666666666666,6,12,1,13,4,90,0,0
1,1,30,20,21,0,0,1,13,4,75,0,0
1,1,30,21,21,0,0,1,13,4,75,0,0
1,1,30,22,21,0,0,1,13,4,75,0,0
1,1,30,23,21,0,0,1,13,4,75,0,1
1,1,31,0,21,0,0,2,13,3,75,0,1
1,1,31,1,21,0,0,2,13,4,75,0,1
1,1,31,2,21,0,0,2,13,4,75,0,1
1,1,31,3,21,0,0,2,14,4,75,0,1
1,1,31,4,21,0,0,2,14,6,75,2,0
1,1,31,5,21,0,0,2,13,4,75,0,1
1,1,31,6,21,0,0,2,13,6,75,0,0
1,1,31,7,21,0,0,2,13,5,75,0,1
1,1,31,8,21,0,0,2,13,4,75,0,1
1,1,31,9,21,0,0,2,13,5,75,0,0
1,1,31,10,18.666666666666664,3,5.666666666666666,2,13,5,75,0,1
1,1,31,11,18.333333333333332,2.6666666666666665,5.333333333333333,2,14,5,75,0,1
1,1,31,12,19.666666666666664,1.3333333333333333,2.6666666666666665,2,13,6,75,0,0
1,1,31,13,21,0,0,2,14,5,75,0,1
1,1,31,14,21,0,0,2,14,7,75,0,0
1,1,31,15,21,0,0,2,13,7,75,0,0
1,1,31,16,18.666666666666664,2.6666666666666665,4.666666666666666,2,13,7,75,0,0
1,1,31,17,16.333333333333332,5.333333333333333,10.333333333333332,2,14,7,75,0,0
1,1,31,18,13,8.666666666666666,20.666666666666664,2,13,6,75,0,0
1,1,31,19,15.333333333333332,6.333333333333333,13.333333333333332,2,12,5,75,0,0
1,1,31,20,21,0,0,2,12,3,75,0,2
1,1,31,21,21,0,0,2,12,1,75,2,2
1,1,31,22,21,0,0,2,12,4,75,0,0
1,1,31,23,21,0,0,2,11,3,75,0,2
1,2,1,0,21,0,0,3,12,2,75,0,2
1,2,1,1,21,0,0,3,11,3,75,0,2
1,2,1,2,21,0,0,3,10,3,75,0,2
1,2,1,3,21,0,0,3,12,4,75,0,2
1,2,1,4,21,0,0,3,12,6,75,0,2
1,2,1,5,21,0,0,3,12,7,75,0,2
1,2,1,6,21,0,0,3,12,7,75,0,2
1,2,1,7,21,0,0,3,11,7,75,0,2
1,2,1,8,21,0,0,3,10,6,75,0,2
1,2,1,9,21,0,0,3,11,6,75,0,2
1,2,1,10,17,4,8,3,9,8,75,4,2
1,2,1,11,17,4.333333333333333,8.333333333333332,3,12,7,75,4,2
1,2,1,12,22,0,0,3,12,8,75,4,2
1,2,1,13,20.333333333333332,1.3333333333333333,2.6666666666666665,3,10,9,75,4,2
1,2,1,14,20,1.6666666666666665,3,3,10,8,75,0,2
1,2,1,15,21.666666666666664,0,0,3,11,7,75,0,2
1,2,1,16,18.333333333333332,3.333333333333333,6.333333333333333,3,11,10,75,0,2
1,2,1,17,16.666666666666664,5,9.333333333333332,3,11,6,75,0,2
1,2,1,18,18,4,7.333333333333333,3,11,10,75,0,2
1,2,1,19,20,1.6666666666666665,3,3,11,10,75,0,2
1,2,1,20,21.333333333333332,0,0,3,11,7,75,0,4
1,2,1,21,22,0,0,3,10,6,40,0,4
1,2,1,22,22,0,0,3,9,4,75,0,4
1,2,1,23,19.333333333333332,2.333333333333333,5.333333333333333,3,10,7,40,0,4
1,2,2,0,22,0,0,4,7,3,40,0,2
1,2,2,1,22,0,0,4,6,3,40,0,2
1,2,2,2,22,0,0,4,7,4,40,0,2
1,2,2,3,22,0,0,4,7,7,40,0,2
1,2,2,4,22,0,0,4,7,5,20,2,2
1,2,2,5,22,0,0,4,6,3,20,2,2
1,2,2,6,22,0,0,4,6,4,20,2,2
1,2,2,7,22,0,0,4,6,4,40,2,2
1,2,2,8,22,0,0,4,5,3,20,0,2
1,2,2,9,22,0,0,4,5,2,20,0,2
1,2,2,10,22,0,0,4,7,3,20,2,2
1,2,2,11,22,0,0,4,8,4,20,0,2
1,2,2,12,22,0,0,4,10,5,20,0,2
1,2,2,13,22,0,0,4,11,6,20,3,2
1,2,2,14,22,0,0,4,11,6,20,3,2
1,2,2,15,22,0,0,4,12,7,20,3,2
1,2,2,16,22,0,0,4,11,6,20,3,2
1,2,2,17,22,0,0,4,11,7,20,3,2
1,2,2,18,22,0,0,4,10,5,20,0,2
1,2,2,19,22,0,0,4,9,6,20,3,2
1,2,2,20,22,0,0,4,9,6,20,3,2
1,2,2,21,22,0,0,4,8,3,20,0,2
1,2,2,22,22,0,0,4,6,1,20,0,2
1,2,2,23,22,0,0,4,5,1,0,2,0
1,2,3,0,22,0,0,5,4,0,40,2,0
1,2,3,1,22,0,0,5,4,0,20,0,2
1,2,3,2,22,0,0,5,4,1,0,0,2
1,2,3,3,22,0,0,5,2,0,0,0,2
1,2,3,4,22,0,0,5,2,0,0,2,0
1,2,3,5,22,0,0,5,2,2,0,2,0
1,2,3,6,22,0,0,5,2,1,0,2,0
1,2,3,7,22,0,0,5,1,0,0,2,0
1,2,3,8,22,0,0,5,1,2,0,1,0
1,2,3,9,22,0,0,5,2,0,0,2,0
1,2,3,10,22,0,0,5,5,1,0,2,0
1,2,3,11,22,0,0,5,8,2,0,1,0
1,2,3,12,22,0,0,5,9,2,0,1,0
1,2,3,13,22,0,0,5,10,1,0,1,0
1,2,3,14,22,0,0,5,11,2,0,1,0
1,2,3,15,22,0,0,5,12,3,0,1,0
1,2,3,16,22,0,0,5,11,3,0,1,0
1,2,3,17,22,0,0,5,11,3,0,1,0
1,2,3,18,22,0,0,5,10,2,0,1,0
1,2,3,19,22,0,0,5,8,1,0,2,0
1,2,3,20,22,0,0,5,7,0,0,2,0
1,2,3,21,22,0,0,5,5,1,0,2,0
1,2,3,22,22,0,0,5,4,1,0,2,0
1,2,3,23,22,0,0,5,5,2,0,2,0
1,2,4,0,22,0,0,6,4,3,0,0,0
1,2,4,1,22,0,0,6,5,0,0,0,2
1,2,4,2,22,0,0,6,4,3,0,0,0
1,2,4,3,22,0,0,6,5,4,0,2,0
1,2,4,4,22,0,0,6,4,2,0,2,0
1,2,4,5,22,0,0,6,4,3,0,2,0
1,2,4,6,22,0,0,6,3,3,0,2,0
1,2,4,7,22,0,0,6,3,4,0,2,0
1,2,4,8,22,0,0,6,3,5,0,2,0
1,2,4,9,18,4,8,6,4,5,20,2,0
1,2,4,10,18,3.333333333333333,6.333333333333333,6,6,5,0,2,0
1,2,4,11,16.333333333333332,5,9.333333333333332,6,9,3,0,1,0
1,2,4,12,18.333333333333332,2.6666666666666665,4.666666666666666,6,11,2,0,1,0
1,2,4,13,21,0,0,6,13,1,0,1,0
1,2,4,14,19.666666666666664,1.3333333333333333,2.333333333333333,6,13,2,0,1,0
1,2,4,15,19.666666666666664,1.3333333333333333,2.333333333333333,6,13,2,0,1,0
1,2,4,16,18.333333333333332,3,5.333333333333333,6,10,1,36,2,0
1,2,4,17,16.666666666666664,5,9.333333333333332,6,7,0,44,2,0
1,2,4,18,18,4,7.666666666666666,6,7,0,44,2,0
1,2,4,19,16.333333333333332,5.333333333333333,10,6,9,0,0,2,0
1,2,4,20,21,0,0,6,9,0,0,2,0
1,2,4,21,21,0,0,6,7,0,0,2,0
1,2,4,22,21,0,0,6,7,0,0,2,0
1,2,4,23,21,0,0,6,6,1,0,2,0
1,2,5,0,21,0,0,0,7,0,0,0,2
